inter_id,cross_id,signal_controller_id,period_start_time,period_end_time,cycle_len_sec,plan_no,ctrl_mode,stage_exec_json,stage_flow_combo_json,data_source_no,remark,create_time,update_time,is_deleted
011wwe291ey00001,13NM40B6010,315953,2026-04-01 00:01:30,2026-04-01 05:01:30,130,1,31,"[{""stage_exec_seq_no"":1,""stage_no"":1,""stage_start_time"":""2026-04-01 00:01:30"",""stage_end_time"":""2026-04-01 00:02:27"",""stage_exec_len_sec"":57,""green_exec_sec"":54,""yellow_exec_sec"":3,""all_red_exec_sec"":0},{""stage_exec_seq_no"":2,""stage_no"":2,""stage_start_time"":""2026-04-01 00:02:27"",""stage_end_time"":""2026-04-01 00:02:42"",""stage_exec_len_sec"":15,""green_exec_sec"":15,""yellow_exec_sec"":0,""all_red_exec_sec"":0},{""stage_exec_seq_no"":3,""stage_no"":3,""stage_start_time"":""2026-04-01 00:02:42"",""stage_end_time"":""2026-04-01 00:02:54"",""stage_exec_len_sec"":12,""green_exec_sec"":9,""yellow_exec_sec"":3,""all_red_exec_sec"":0},{""stage_exec_seq_no"":4,""stage_no"":4,""stage_start_time"":""2026-04-01 00:02:54"",""stage_end_time"":""2026-04-01 00:03:31"",""stage_exec_len_sec"":37,""green_exec_sec"":34,""yellow_exec_sec"":3,""all_red_exec_sec"":0}]","[{""stage_exec_seq_no"":1,""stage_no"":1,""flow_combo"":[{""from_link_id"":"""",""f_dir8_no"":2,""f_dir8_name"":""东"",""flow_type_no"":1,""flow_type_name"":""机动车直行"",""signal_atom"":""东直"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""直""],""movement_key"":""atom:东直:NA""},{""from_link_id"":"""",""f_dir8_no"":6,""f_dir8_name"":""西"",""flow_type_no"":1,""flow_type_name"":""机动车直行"",""signal_atom"":""西直"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""直""],""movement_key"":""atom:西直:NA""},{""from_link_id"":"""",""f_dir8_no"":0,""f_dir8_name"":""北"",""flow_type_no"":5,""flow_type_name"":""行人"",""signal_atom"":""北出行"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[],""movement_key"":""atom:北出行:NA""},{""from_link_id"":"""",""f_dir8_no"":0,""f_dir8_name"":""北"",""flow_type_no"":5,""flow_type_name"":""行人"",""signal_atom"":""北入行"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[],""movement_key"":""atom:北入行:NA""}]},{""stage_exec_seq_no"":2,""stage_no"":2,""flow_combo"":[{""from_link_id"":"""",""f_dir8_no"":6,""f_dir8_name"":""西"",""flow_type_no"":2,""flow_type_name"":""机动车左转"",""signal_atom"":""西左"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""左""],""movement_key"":""atom:西左:NA""},{""from_link_id"":"""",""f_dir8_no"":6,""f_dir8_name"":""西"",""flow_type_no"":1,""flow_type_name"":""机动车直行"",""signal_atom"":""西直"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""直""],""movement_key"":""atom:西直:NA""},{""from_link_id"":"""",""f_dir8_no"":2,""f_dir8_name"":""东"",""flow_type_no"":1,""flow_type_name"":""机动车直行"",""signal_atom"":""东直"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""直""],""movement_key"":""atom:东直:NA""},{""from_link_id"":"""",""f_dir8_no"":0,""f_dir8_name"":""北"",""flow_type_no"":5,""flow_type_name"":""行人"",""signal_atom"":""北入行"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[],""movement_key"":""atom:北入行:NA""}]},{""stage_exec_seq_no"":3,""stage_no"":3,""flow_combo"":[{""from_link_id"":"""",""f_dir8_no"":6,""f_dir8_name"":""西"",""flow_type_no"":2,""flow_type_name"":""机动车左转"",""signal_atom"":""西左"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""左""],""movement_key"":""atom:西左:NA""},{""from_link_id"":"""",""f_dir8_no"":6,""f_dir8_name"":""西"",""flow_type_no"":1,""flow_type_name"":""机动车直行"",""signal_atom"":""西直"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""直""],""movement_key"":""atom:西直:NA""},{""from_link_id"":"""",""f_dir8_no"":2,""f_dir8_name"":""东"",""flow_type_no"":4,""flow_type_name"":""机动车掉头"",""signal_atom"":""东掉"",""vendor_tag"":""掉"",""source_key"":"""",""source_type"":"""",""turn_set"":[""掉""],""movement_key"":""atom:东掉:NA""},{""from_link_id"":"""",""f_dir8_no"":2,""f_dir8_name"":""东"",""flow_type_no"":1,""flow_type_name"":""机动车直行"",""signal_atom"":""东直"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""直""],""movement_key"":""atom:东直:NA""},{""from_link_id"":"""",""f_dir8_no"":0,""f_dir8_name"":""北"",""flow_type_no"":5,""flow_type_name"":""行人"",""signal_atom"":""北入行"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[],""movement_key"":""atom:北入行:NA""}]},{""stage_exec_seq_no"":4,""stage_no"":4,""flow_combo"":[{""from_link_id"":"""",""f_dir8_no"":0,""f_dir8_name"":""北"",""flow_type_no"":2,""flow_type_name"":""机动车左转"",""signal_atom"":""北左"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""左""],""movement_key"":""atom:北左:NA""},{""from_link_id"":"""",""f_dir8_no"":6,""f_dir8_name"":""西"",""flow_type_no"":2,""flow_type_name"":""机动车左转"",""signal_atom"":""西左"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""左""],""movement_key"":""atom:西左:NA""},{""from_link_id"":"""",""f_dir8_no"":6,""f_dir8_name"":""西"",""flow_type_no"":1,""flow_type_name"":""机动车直行"",""signal_atom"":""西直"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""直""],""movement_key"":""atom:西直:NA""},{""from_link_id"":"""",""f_dir8_no"":6,""f_dir8_name"":""西"",""flow_type_no"":5,""flow_type_name"":""行人"",""signal_atom"":""西行人"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[],""movement_key"":""atom:西行人:NA""}]}]",2,"海信控制ID=315953; 路口名称=经十路-奥体中路; pattern=1; period_len_sec=18000; 由配时方案CSV按同一路口相邻request_time生成时段方案执行历史; cycle_len=130, stage_total_sum=121",2026-07-04 09:40:03,2026-07-04 09:40:03,0
011wwe291ey00001,13NM40B6010,315953,2026-04-01 05:01:30,2026-04-01 06:51:30,180,2,31,"[{""stage_exec_seq_no"":1,""stage_no"":5,""stage_start_time"":""2026-04-01 05:01:30"",""stage_end_time"":""2026-04-01 05:02:15"",""stage_exec_len_sec"":45,""green_exec_sec"":42,""yellow_exec_sec"":3,""all_red_exec_sec"":0},{""stage_exec_seq_no"":2,""stage_no"":1,""stage_start_time"":""2026-04-01 05:02:15"",""stage_end_time"":""2026-04-01 05:03:05"",""stage_exec_len_sec"":50,""green_exec_sec"":47,""yellow_exec_sec"":3,""all_red_exec_sec"":0},{""stage_exec_seq_no"":3,""stage_no"":6,""stage_start_time"":""2026-04-01 05:03:05"",""stage_end_time"":""2026-04-01 05:03:21"",""stage_exec_len_sec"":16,""green_exec_sec"":16,""yellow_exec_sec"":0,""all_red_exec_sec"":0},{""stage_exec_seq_no"":4,""stage_no"":7,""stage_start_time"":""2026-04-01 05:03:21"",""stage_end_time"":""2026-04-01 05:03:32"",""stage_exec_len_sec"":11,""green_exec_sec"":8,""yellow_exec_sec"":3,""all_red_exec_sec"":0},{""stage_exec_seq_no"":5,""stage_no"":8,""stage_start_time"":""2026-04-01 05:03:32"",""stage_end_time"":""2026-04-01 05:03:43"",""stage_exec_len_sec"":11,""green_exec_sec"":8,""yellow_exec_sec"":3,""all_red_exec_sec"":0},{""stage_exec_seq_no"":6,""stage_no"":4,""stage_start_time"":""2026-04-01 05:03:43"",""stage_end_time"":""2026-04-01 05:04:24"",""stage_exec_len_sec"":41,""green_exec_sec"":38,""yellow_exec_sec"":3,""all_red_exec_sec"":0}]","[{""stage_exec_seq_no"":1,""stage_no"":5,""flow_combo"":[{""from_link_id"":"""",""f_dir8_no"":6,""f_dir8_name"":""西"",""flow_type_no"":2,""flow_type_name"":""机动车左转"",""signal_atom"":""西左"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""左""],""movement_key"":""atom:西左:NA""},{""from_link_id"":"""",""f_dir8_no"":6,""f_dir8_name"":""西"",""flow_type_no"":1,""flow_type_name"":""机动车直行"",""signal_atom"":""西直"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""直""],""movement_key"":""atom:西直:NA""},{""from_link_id"":"""",""f_dir8_no"":2,""f_dir8_name"":""东"",""flow_type_no"":1,""flow_type_name"":""机动车直行"",""signal_atom"":""东直"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""直""],""movement_key"":""atom:东直:NA""},{""from_link_id"":"""",""f_dir8_no"":0,""f_dir8_name"":""北"",""flow_type_no"":5,""flow_type_name"":""行人"",""signal_atom"":""北入行"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[],""movement_key"":""atom:北入行:NA""}]},{""stage_exec_seq_no"":2,""stage_no"":1,""flow_combo"":[{""from_link_id"":"""",""f_dir8_no"":2,""f_dir8_name"":""东"",""flow_type_no"":1,""flow_type_name"":""机动车直行"",""signal_atom"":""东直"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""直""],""movement_key"":""atom:东直:NA""},{""from_link_id"":"""",""f_dir8_no"":6,""f_dir8_name"":""西"",""flow_type_no"":1,""flow_type_name"":""机动车直行"",""signal_atom"":""西直"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""直""],""movement_key"":""atom:西直:NA""},{""from_link_id"":"""",""f_dir8_no"":0,""f_dir8_name"":""北"",""flow_type_no"":5,""flow_type_name"":""行人"",""signal_atom"":""北出行"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[],""movement_key"":""atom:北出行:NA""},{""from_link_id"":"""",""f_dir8_no"":0,""f_dir8_name"":""北"",""flow_type_no"":5,""flow_type_name"":""行人"",""signal_atom"":""北入行"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[],""movement_key"":""atom:北入行:NA""}]},{""stage_exec_seq_no"":3,""stage_no"":6,""flow_combo"":[{""from_link_id"":"""",""f_dir8_no"":2,""f_dir8_name"":""东"",""flow_type_no"":1,""flow_type_name"":""机动车直行"",""signal_atom"":""东直"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""直""],""movement_key"":""atom:东直:NA""},{""from_link_id"":"""",""f_dir8_no"":6,""f_dir8_name"":""西"",""flow_type_no"":1,""flow_type_name"":""机动车直行"",""signal_atom"":""西直"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""直""],""movement_key"":""atom:西直:NA""},{""from_link_id"":"""",""f_dir8_no"":0,""f_dir8_name"":""北"",""flow_type_no"":5,""flow_type_name"":""行人"",""signal_atom"":""北出行"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[],""movement_key"":""atom:北出行:NA""},{""from_link_id"":"""",""f_dir8_no"":0,""f_dir8_name"":""北"",""flow_type_no"":5,""flow_type_name"":""行人"",""signal_atom"":""北入行"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[],""movement_key"":""atom:北入行:NA""}]},{""stage_exec_seq_no"":4,""stage_no"":7,""flow_combo"":[{""from_link_id"":"""",""f_dir8_no"":2,""f_dir8_name"":""东"",""flow_type_no"":1,""flow_type_name"":""机动车直行"",""signal_atom"":""东直"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""直""],""movement_key"":""atom:东直:NA""},{""from_link_id"":"""",""f_dir8_no"":6,""f_dir8_name"":""西"",""flow_type_no"":1,""flow_type_name"":""机动车直行"",""signal_atom"":""西直"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""直""],""movement_key"":""atom:西直:NA""},{""from_link_id"":"""",""f_dir8_no"":2,""f_dir8_name"":""东"",""flow_type_no"":4,""flow_type_name"":""机动车掉头"",""signal_atom"":""东掉"",""vendor_tag"":""掉"",""source_key"":"""",""source_type"":"""",""turn_set"":[""掉""],""movement_key"":""atom:东掉:NA""},{""from_link_id"":"""",""f_dir8_no"":0,""f_dir8_name"":""北"",""flow_type_no"":5,""flow_type_name"":""行人"",""signal_atom"":""北出行"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[],""movement_key"":""atom:北出行:NA""},{""from_link_id"":"""",""f_dir8_no"":0,""f_dir8_name"":""北"",""flow_type_no"":5,""flow_type_name"":""行人"",""signal_atom"":""北入行"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[],""movement_key"":""atom:北入行:NA""}]},{""stage_exec_seq_no"":5,""stage_no"":8,""flow_combo"":[{""from_link_id"":"""",""f_dir8_no"":2,""f_dir8_name"":""东"",""flow_type_no"":4,""flow_type_name"":""机动车掉头"",""signal_atom"":""东掉"",""vendor_tag"":""掉"",""source_key"":"""",""source_type"":"""",""turn_set"":[""掉""],""movement_key"":""atom:东掉:NA""},{""from_link_id"":"""",""f_dir8_no"":6,""f_dir8_name"":""西"",""flow_type_no"":2,""flow_type_name"":""机动车左转"",""signal_atom"":""西左"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""左""],""movement_key"":""atom:西左:NA""},{""from_link_id"":"""",""f_dir8_no"":6,""f_dir8_name"":""西"",""flow_type_no"":1,""flow_type_name"":""机动车直行"",""signal_atom"":""西直"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""直""],""movement_key"":""atom:西直:NA""},{""from_link_id"":"""",""f_dir8_no"":6,""f_dir8_name"":""西"",""flow_type_no"":5,""flow_type_name"":""行人"",""signal_atom"":""西行人"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[],""movement_key"":""atom:西行人:NA""}]},{""stage_exec_seq_no"":6,""stage_no"":4,""flow_combo"":[{""from_link_id"":"""",""f_dir8_no"":0,""f_dir8_name"":""北"",""flow_type_no"":2,""flow_type_name"":""机动车左转"",""signal_atom"":""北左"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""左""],""movement_key"":""atom:北左:NA""},{""from_link_id"":"""",""f_dir8_no"":6,""f_dir8_name"":""西"",""flow_type_no"":2,""flow_type_name"":""机动车左转"",""signal_atom"":""西左"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""左""],""movement_key"":""atom:西左:NA""},{""from_link_id"":"""",""f_dir8_no"":6,""f_dir8_name"":""西"",""flow_type_no"":1,""flow_type_name"":""机动车直行"",""signal_atom"":""西直"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""直""],""movement_key"":""atom:西直:NA""},{""from_link_id"":"""",""f_dir8_no"":6,""f_dir8_name"":""西"",""flow_type_no"":5,""flow_type_name"":""行人"",""signal_atom"":""西行人"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[],""movement_key"":""atom:西行人:NA""}]}]",2,"海信控制ID=315953; 路口名称=经十路-奥体中路; pattern=4; period_len_sec=6600; 由配时方案CSV按同一路口相邻request_time生成时段方案执行历史; cycle_len=180, stage_total_sum=174",2026-07-04 09:40:03,2026-07-04 09:40:03,0
011wwe291ey00001,13NM40B6010,315953,2026-04-01 06:51:30,2026-04-01 07:11:30,220,15,31,"[{""stage_exec_seq_no"":1,""stage_no"":5,""stage_start_time"":""2026-04-01 06:51:30"",""stage_end_time"":""2026-04-01 06:52:30"",""stage_exec_len_sec"":60,""green_exec_sec"":57,""yellow_exec_sec"":3,""all_red_exec_sec"":0},{""stage_exec_seq_no"":2,""stage_no"":1,""stage_start_time"":""2026-04-01 06:52:30"",""stage_end_time"":""2026-04-01 06:53:18"",""stage_exec_len_sec"":48,""green_exec_sec"":45,""yellow_exec_sec"":3,""all_red_exec_sec"":0},{""stage_exec_seq_no"":3,""stage_no"":6,""stage_start_time"":""2026-04-01 06:53:18"",""stage_end_time"":""2026-04-01 06:53:37"",""stage_exec_len_sec"":19,""green_exec_sec"":16,""yellow_exec_sec"":3,""all_red_exec_sec"":0},{""stage_exec_seq_no"":4,""stage_no"":8,""stage_start_time"":""2026-04-01 06:53:37"",""stage_end_time"":""2026-04-01 06:54:07"",""stage_exec_len_sec"":30,""green_exec_sec"":27,""yellow_exec_sec"":3,""all_red_exec_sec"":0},{""stage_exec_seq_no"":5,""stage_no"":4,""stage_start_time"":""2026-04-01 06:54:07"",""stage_end_time"":""2026-04-01 06:55:04"",""stage_exec_len_sec"":57,""green_exec_sec"":54,""yellow_exec_sec"":3,""all_red_exec_sec"":0}]","[{""stage_exec_seq_no"":1,""stage_no"":5,""flow_combo"":[{""from_link_id"":"""",""f_dir8_no"":6,""f_dir8_name"":""西"",""flow_type_no"":2,""flow_type_name"":""机动车左转"",""signal_atom"":""西左"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""左""],""movement_key"":""atom:西左:NA""},{""from_link_id"":"""",""f_dir8_no"":6,""f_dir8_name"":""西"",""flow_type_no"":1,""flow_type_name"":""机动车直行"",""signal_atom"":""西直"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""直""],""movement_key"":""atom:西直:NA""},{""from_link_id"":"""",""f_dir8_no"":2,""f_dir8_name"":""东"",""flow_type_no"":1,""flow_type_name"":""机动车直行"",""signal_atom"":""东直"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""直""],""movement_key"":""atom:东直:NA""},{""from_link_id"":"""",""f_dir8_no"":0,""f_dir8_name"":""北"",""flow_type_no"":5,""flow_type_name"":""行人"",""signal_atom"":""北入行"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[],""movement_key"":""atom:北入行:NA""}]},{""stage_exec_seq_no"":2,""stage_no"":1,""flow_combo"":[{""from_link_id"":"""",""f_dir8_no"":2,""f_dir8_name"":""东"",""flow_type_no"":1,""flow_type_name"":""机动车直行"",""signal_atom"":""东直"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""直""],""movement_key"":""atom:东直:NA""},{""from_link_id"":"""",""f_dir8_no"":6,""f_dir8_name"":""西"",""flow_type_no"":1,""flow_type_name"":""机动车直行"",""signal_atom"":""西直"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""直""],""movement_key"":""atom:西直:NA""},{""from_link_id"":"""",""f_dir8_no"":0,""f_dir8_name"":""北"",""flow_type_no"":5,""flow_type_name"":""行人"",""signal_atom"":""北出行"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[],""movement_key"":""atom:北出行:NA""},{""from_link_id"":"""",""f_dir8_no"":0,""f_dir8_name"":""北"",""flow_type_no"":5,""flow_type_name"":""行人"",""signal_atom"":""北入行"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[],""movement_key"":""atom:北入行:NA""}]},{""stage_exec_seq_no"":3,""stage_no"":6,""flow_combo"":[{""from_link_id"":"""",""f_dir8_no"":2,""f_dir8_name"":""东"",""flow_type_no"":1,""flow_type_name"":""机动车直行"",""signal_atom"":""东直"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""直""],""movement_key"":""atom:东直:NA""},{""from_link_id"":"""",""f_dir8_no"":6,""f_dir8_name"":""西"",""flow_type_no"":1,""flow_type_name"":""机动车直行"",""signal_atom"":""西直"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""直""],""movement_key"":""atom:西直:NA""},{""from_link_id"":"""",""f_dir8_no"":0,""f_dir8_name"":""北"",""flow_type_no"":5,""flow_type_name"":""行人"",""signal_atom"":""北出行"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[],""movement_key"":""atom:北出行:NA""},{""from_link_id"":"""",""f_dir8_no"":0,""f_dir8_name"":""北"",""flow_type_no"":5,""flow_type_name"":""行人"",""signal_atom"":""北入行"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[],""movement_key"":""atom:北入行:NA""}]},{""stage_exec_seq_no"":4,""stage_no"":8,""flow_combo"":[{""from_link_id"":"""",""f_dir8_no"":2,""f_dir8_name"":""东"",""flow_type_no"":4,""flow_type_name"":""机动车掉头"",""signal_atom"":""东掉"",""vendor_tag"":""掉"",""source_key"":"""",""source_type"":"""",""turn_set"":[""掉""],""movement_key"":""atom:东掉:NA""},{""from_link_id"":"""",""f_dir8_no"":6,""f_dir8_name"":""西"",""flow_type_no"":2,""flow_type_name"":""机动车左转"",""signal_atom"":""西左"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""左""],""movement_key"":""atom:西左:NA""},{""from_link_id"":"""",""f_dir8_no"":6,""f_dir8_name"":""西"",""flow_type_no"":1,""flow_type_name"":""机动车直行"",""signal_atom"":""西直"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""直""],""movement_key"":""atom:西直:NA""},{""from_link_id"":"""",""f_dir8_no"":6,""f_dir8_name"":""西"",""flow_type_no"":5,""flow_type_name"":""行人"",""signal_atom"":""西行人"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[],""movement_key"":""atom:西行人:NA""}]},{""stage_exec_seq_no"":5,""stage_no"":4,""flow_combo"":[{""from_link_id"":"""",""f_dir8_no"":0,""f_dir8_name"":""北"",""flow_type_no"":2,""flow_type_name"":""机动车左转"",""signal_atom"":""北左"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""左""],""movement_key"":""atom:北左:NA""},{""from_link_id"":"""",""f_dir8_no"":6,""f_dir8_name"":""西"",""flow_type_no"":2,""flow_type_name"":""机动车左转"",""signal_atom"":""西左"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""左""],""movement_key"":""atom:西左:NA""},{""from_link_id"":"""",""f_dir8_no"":6,""f_dir8_name"":""西"",""flow_type_no"":1,""flow_type_name"":""机动车直行"",""signal_atom"":""西直"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[""直""],""movement_key"":""atom:西直:NA""},{""from_link_id"":"""",""f_dir8_no"":6,""f_dir8_name"":""西"",""flow_type_no"":5,""flow_type_name"":""行人"",""signal_atom"":""西行人"",""vendor_tag"":"""",""source_key"":"""",""source_type"":"""",""turn_set"":[],""movement_key"":""atom:西行人:NA""}]}]",2,"海信控制ID=315953; 路口名称=经十路-奥体中路; pattern=43; period_len_sec=1200; 由配时方案CSV按同一路口相邻request_time生成时段方案执行历史; cycle_len=220, stage_total_sum=214",2026-07-04 09:40:03,2026-07-04 09:40:03,0
